Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
RAI,Ferrari,6,69.848,ULTRASOFT,8,1,1,23.2,36.6,False,True,17.495,30.7,21.653,2.8910000000000053,True,2.0,69.16844285714286,3.88184988261783,66.957,93.64,2.2114428571428633,57,0.9468605841670369,Normal
RIC,Red Bull Racing,6,69.594,SUPERSOFT,8,1,1,23.2,36.9,False,True,17.603,30.671,21.32,2.6370000000000005,True,18.0,70.15303846153846,4.945327899918001,67.591,93.13,3.196038461538467,44,0.9341486620878593,Normal
VET,Ferrari,6,69.781,ULTRASOFT,8,1,1,23.2,36.9,False,True,17.537,30.706,21.538,2.8240000000000123,True,3.0,69.16907142857143,4.180349636308014,67.082,96.112,2.212071428571434,57,0.9430077350902282,Normal
GRO,Haas F1 Team,6,70.364,ULTRASOFT,8,1,1,23.2,36.9,False,True,17.732,31.07,21.562,3.4070000000000107,True,4.0,70.44791304347827,3.956190854921268,69.071,93.593,3.4909130434782667,55,0.9468283246805373,Normal
MAG,Haas F1 Team,6,70.637,ULTRASOFT,8,1,1,23.2,36.9,False,True,17.756,31.064,21.817,3.680000000000007,True,5.0,70.46215942028985,3.9063215118091867,68.476,94.479,3.5051594202898624,55,0.9474734260690925,Normal
HUL,Renault,6,70.728,ULTRASOFT,8,1,1,23.2,36.9,False,True,17.405,31.515,21.808,3.771000000000001,True,20.0,71.2002,1.1720455812145034,70.38,74.107,4.243200000000003,9,0.9838053169167004,Normal
OCO,Force India,6,70.885,SUPERSOFT,5,1,1,23.2,36.9,False,True,17.215,31.51,22.16,3.9280000000000115,True,6.0,70.60328985507248,3.8355242033845207,68.85,95.36,3.64628985507247,57,0.9484741360821188,Normal
SAI,Renault,6,70.624,ULTRASOFT,8,1,1,23.2,36.9,False,True,17.29,31.314,22.02,3.6670000000000016,True,12.0,71.06452173913044,4.636717571885547,68.766,95.806,4.1075217391304415,56,0.9387497798703697,Normal
PER,Force India,6,70.029,SUPERSOFT,5,1,1,23.2,36.9,False,True,17.183,31.099,21.747,3.0720000000000027,True,7.0,70.60995652173914,4.168098432402896,68.504,97.598,3.6529565217391373,54,0.9442604058776469,Normal
STR,Williams,6,71.832,ULTRASOFT,5,1,1,23.2,36.9,False,True,17.556,32.127,22.149,4.875,True,14.0,71.5492794117647,4.516556705389922,69.203,98.829,4.592279411764713,55,0.9406230584459279,Normal
SIR,Williams,6,71.606,SUPERSOFT,5,1,1,23.2,36.9,False,True,17.896,31.687,22.023,4.649000000000001,True,13.0,71.62763235294118,4.614235293136902,68.971,95.433,4.670632352941182,53,0.939478983980867,Normal
GAS,Toro Rosso,6,72.341,SUPERSOFT,5,1,1,23.2,36.9,False,True,18.014,32.137,22.19,5.384,True,11.0,70.97336231884059,3.74627633151756,69.295,94.972,4.016362318840587,58,0.9498622263278357,Normal
ERI,Sauber,6,72.6,Soft,5,1,1,23.2,36.9,False,True,17.561,32.481,22.558,5.643000000000001,True,10.0,70.8751304347826,3.731059815975028,68.216,93.576,3.9181304347826154,56,0.9499899431476849,Normal
HAR,Toro Rosso,6,72.708,SUPERSOFT,5,1,1,23.2,36.9,False,True,17.529,32.541,22.638,5.751000000000005,True,17.0,71.54047169811321,4.4407460288168705,69.171,93.824,4.583471698113214,46,0.9415546873073747,Normal
ALO,McLaren,6,72.568,SUPERSOFT,5,1,1,23.2,36.9,False,True,17.384,32.614,22.57,5.611000000000004,True,8.0,70.78363768115942,3.7589555298803483,68.661,93.71,3.826637681159427,58,0.9495730512186737,Normal
LEC,Sauber,6,71.427,SUPERSOFT,5,1,1,23.2,36.9,False,True,17.695,31.364,22.368,4.470000000000013,True,9.0,70.7419552238806,3.716159130040439,69.006,94.254,3.7849552238806026,57,0.9500906091661621,Normal
HAM,Mercedes,7,69.209,SUPERSOFT,8,1,1,23.5,37.1,False,True,17.375,30.724,21.11,2.2520000000000095,True,16.0,69.87947540983606,4.293702802192054,67.241,87.525,2.9224754098360712,47,0.9421124602491985,Normal
BOT,Mercedes,7,69.077,SUPERSOFT,9,1,1,23.5,37.1,False,True,17.255,30.662,21.16,2.1200000000000045,True,19.0,69.45441666666666,0.32401135174652046,69.044,69.906,2.497416666666672,9,0.9953565684847325,Normal
VER,Red Bull Racing,7,69.405,SUPERSOFT,9,1,1,23.5,37.1,False,True,17.384,30.646,21.375,2.4480000000000075,True,1.0,69.15421428571429,3.809326951441864,67.442,93.857,2.1972142857142924,56,0.9477913641957116,Normal
