Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
SIR,Williams,9,112.14,Soft,9,2,1,17.0,37.6,False,True,32.115,50.141,29.884,5.853999999999999,True,12.0,111.47879487179486,2.466076482993384,109.113,123.55,5.19279487179487,36,0.9783572840648983,Normal
STR,Williams,9,112.224,Soft,9,2,1,17.0,37.6,False,True,31.962,50.441,29.821,5.938000000000002,True,13.0,111.5298205128205,2.6483396772098473,109.287,124.658,5.243820512820511,36,0.9768051992359823,Normal
BOT,Mercedes,9,111.763,SUPERSOFT,7,3,1,17.0,37.6,False,True,31.048,50.811,29.904,5.477000000000004,True,4.0,109.73320000000001,2.758060617395991,106.286,121.139,3.4471999999999996,37,0.9754820009815991,Normal
SAI,Renault,9,113.535,Medium,9,2,1,17.0,37.6,False,True,31.813,51.812,29.91,7.248999999999995,True,11.0,111.39289743589744,2.693904218151086,108.67,123.971,5.1068974358974355,36,0.9763872404248833,Normal
RIC,Red Bull Racing,7,112.54,Soft,6,3,1,17.0,37.6,False,True,30.986,51.832,29.722,6.254000000000005,True,16.0,111.0235,1.601751172935423,109.242,115.261,4.737499999999998,25,0.9857780457201739,Normal
HAR,Toro Rosso,9,113.028,Soft,9,2,1,17.0,37.6,False,True,32.179,50.58,30.269,6.742000000000004,True,14.0,111.92397435897435,3.4671083544404113,108.756,130.13,5.637974358974357,36,0.9699534117116198,Normal
VAN,McLaren,9,112.81,Medium,7,3,1,17.0,37.6,False,True,32.199,50.374,30.237,6.524000000000001,True,15.0,112.05620512820512,2.781138967548198,108.956,124.389,5.770205128205127,36,0.9757819288712456,Normal
VET,Ferrari,10,108.749,SUPERSOFT,12,2,1,17.2,37.4,False,True,31.662,47.794,29.293,2.462999999999994,True,1.0,108.30737500000001,2.194849199743663,106.644,119.728,2.0213749999999986,38,0.9801375111167331,Normal
HAM,Mercedes,10,109.179,SUPERSOFT,13,2,1,17.2,37.4,False,True,31.66,48.141,29.378,2.8930000000000007,True,2.0,108.568425,2.189732297038223,106.721,119.902,2.282424999999999,37,0.9802296070061398,Normal
VER,Red Bull Racing,10,108.932,SUPERSOFT,12,2,1,17.2,37.4,False,True,30.977,48.493,29.462,2.646000000000001,True,3.0,109.04002499999999,2.3743360258104818,106.946,120.763,2.754024999999999,37,0.9786891384203116,Normal
