Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
RAI,Ferrari,5,84.871,SUPERSOFT,6,1,1,22.3,63.7,False,True,27.967,28.948,27.956,2.3739999999999952,True,2.0,86.84930769230769,9.802424197042454,83.515,137.567,4.3523076923076935,45,0.8985799425894968,Normal
HAM,Mercedes,5,85.027,SUPERSOFT,7,1,1,22.3,63.7,False,True,27.861,29.086,28.08,2.530000000000001,True,1.0,86.61550000000001,9.549104387734124,82.497,135.751,4.118500000000001,46,0.9007004245633633,Normal
VER,Red Bull Racing,5,85.615,SUPERSOFT,7,1,1,22.3,63.7,False,True,27.972,29.267,28.376,3.117999999999995,True,5.0,86.85867307692307,9.555185954052172,83.609,136.204,4.361673076923077,46,0.9008940618072102,Normal
BOT,Mercedes,5,85.763,SUPERSOFT,7,1,1,22.3,63.7,False,True,27.952,29.386,28.425,3.2660000000000053,True,3.0,86.85211538461539,9.515427849702606,82.907,137.044,4.3551153846153845,45,0.9012589972687609,Normal
GRO,Haas F1 Team,5,86.163,SUPERSOFT,7,1,1,22.3,63.7,False,True,28.125,29.53,28.508,3.665999999999997,True,20.0,87.64251923076924,9.416344352263632,84.243,137.281,5.145519230769231,46,0.9029831588311555,Normal
SAI,Renault,5,86.379,SUPERSOFT,7,1,1,22.3,63.7,False,True,28.143,29.579,28.657,3.882000000000005,True,8.0,88.03834615384615,9.242685888141372,84.056,137.249,5.5413461538461535,45,0.9049898454597796,Normal
OCO,Racing Point,5,86.967,SUPERSOFT,7,1,1,22.3,63.7,False,True,28.102,29.997,28.868,4.469999999999999,True,6.0,87.62536538461539,9.236103324919124,84.179,137.3,5.1283653846153845,45,0.9046462597772899,Normal
STR,Williams,5,87.012,SUPERSOFT,7,1,1,22.3,63.7,False,True,28.368,29.659,28.985,4.515000000000001,True,9.0,88.21,9.265285731157999,84.58,138.021,5.713000000000001,44,0.9049473344790991,Normal
SIR,Williams,5,87.234,SUPERSOFT,4,1,1,22.3,63.7,False,True,28.325,30.124,28.785,4.736999999999995,True,10.0,88.29807843137256,9.161326556439604,83.768,137.479,5.8010784313725505,44,0.9059985379801438,Normal
ALO,McLaren,5,87.095,SUPERSOFT,4,1,1,22.3,63.7,False,True,28.282,29.904,28.909,4.597999999999999,True,18.0,100.420125,19.49130916542403,87.009,137.507,17.923125,5,0.8374524556304216,Normal
GAS,Toro Rosso,5,87.245,SUPERSOFT,7,1,1,22.3,63.7,False,True,28.247,29.853,29.145,4.748000000000005,True,14.0,88.63421568627452,9.108113300379443,84.767,137.371,6.1372156862745095,44,0.9068150575619792,Normal
PER,Racing Point,5,86.712,SUPERSOFT,4,1,1,22.3,63.7,False,True,27.938,30.053,28.721,4.215000000000003,True,7.0,87.51557692307694,9.124519045818046,83.529,138.145,5.018576923076923,45,0.9055824711850979,Normal
LEC,Sauber,5,86.579,Soft,4,1,1,22.3,63.7,False,True,28.306,29.41,28.863,4.081999999999994,True,11.0,88.2745294117647,9.088197342384111,84.504,138.357,5.777529411764706,44,0.9066562980992432,Normal
HUL,Renault,5,86.843,Soft,4,2,1,22.3,63.7,False,True,28.013,29.779,29.051,4.346000000000004,True,13.0,88.43566666666666,8.830318029757855,84.059,138.181,5.938666666666668,44,0.9092147367107006,Normal
RIC,Red Bull Racing,5,86.771,SUPERSOFT,4,4,1,22.3,63.7,False,True,28.023,30.213,28.535,4.274000000000001,True,17.0,90.0095909090909,12.827770866214587,85.229,138.448,7.5125909090909095,20,0.8752615718182014,Normal
VET,Ferrari,5,86.672,Soft,4,2,1,22.3,63.7,False,True,27.584,30.449,28.639,4.174999999999997,True,4.0,86.53975,9.197702293795672,82.505,137.828,4.042749999999999,45,0.9039278560957514,Normal
VAN,McLaren,5,89.445,SUPERSOFT,4,1,1,22.3,63.7,False,True,28.636,31.592,29.217,6.947999999999993,True,12.0,88.44017647058823,8.93932240990532,84.772,138.314,5.943176470588236,47,0.908201186978012,Normal
ERI,Sauber,5,86.981,SUPERSOFT,4,2,1,22.3,63.7,False,True,28.368,29.575,29.038,4.483999999999995,True,15.0,88.23886274509803,7.717360393345923,83.768,128.119,5.7418627450980395,45,0.9195741543285686,Normal
MAG,Haas F1 Team,5,122.479,Medium,2,2,1,22.3,64.0,False,True,63.186,30.183,29.11,39.982,False,16.0,89.73896078431372,9.746538107370808,85.692,137.918,7.241960784313726,44,0.9020305650979102,Outlier
RAI,Ferrari,6,84.859,SUPERSOFT,7,1,1,22.3,64.0,False,True,28.132,28.846,27.881,2.3619999999999948,True,2.0,86.84930769230769,9.802424197042454,83.515,137.567,4.3523076923076935,45,0.8985799425894968,Normal
HAM,Mercedes,6,84.827,SUPERSOFT,8,1,1,22.3,64.0,False,True,27.878,28.908,28.041,2.3299999999999983,True,1.0,86.61550000000001,9.549104387734124,82.497,135.751,4.118500000000001,46,0.9007004245633633,Normal
VER,Red Bull Racing,6,85.475,SUPERSOFT,8,1,1,22.3,64.0,False,True,27.983,29.054,28.438,2.9779999999999944,True,5.0,86.85867307692307,9.555185954052172,83.609,136.204,4.361673076923077,46,0.9008940618072102,Normal
BOT,Mercedes,6,85.538,SUPERSOFT,8,1,1,22.3,64.0,False,True,28.035,29.118,28.385,3.040999999999997,True,3.0,86.85211538461539,9.515427849702606,82.907,137.044,4.3551153846153845,45,0.9012589972687609,Normal
GRO,Haas F1 Team,6,86.251,SUPERSOFT,8,1,1,22.3,64.0,False,True,28.149,29.556,28.546,3.754000000000005,True,20.0,87.64251923076924,9.416344352263632,84.243,137.281,5.145519230769231,46,0.9029831588311555,Normal
SAI,Renault,6,86.288,SUPERSOFT,8,1,1,22.3,64.0,False,True,28.125,29.368,28.795,3.790999999999997,True,8.0,88.03834615384615,9.242685888141372,84.056,137.249,5.5413461538461535,45,0.9049898454597796,Normal
OCO,Racing Point,6,86.198,SUPERSOFT,8,1,1,22.3,64.0,False,True,28.07,29.52,28.608,3.7009999999999934,True,6.0,87.62536538461539,9.236103324919124,84.179,137.3,5.1283653846153845,45,0.9046462597772899,Normal
STR,Williams,6,86.43,SUPERSOFT,8,1,1,22.3,64.0,False,True,28.275,29.392,28.763,3.933000000000007,True,9.0,88.21,9.265285731157999,84.58,138.021,5.713000000000001,44,0.9049473344790991,Normal
SIR,Williams,6,86.8,SUPERSOFT,5,1,1,22.3,64.0,False,True,28.539,29.501,28.76,4.302999999999997,True,10.0,88.29807843137256,9.161326556439604,83.768,137.479,5.8010784313725505,44,0.9059985379801438,Normal
ALO,McLaren,6,87.009,SUPERSOFT,5,1,1,22.3,64.0,False,True,28.264,29.741,29.004,4.5120000000000005,True,18.0,100.420125,19.49130916542403,87.009,137.507,17.923125,5,0.8374524556304216,Peak
PER,Racing Point,6,86.526,SUPERSOFT,5,1,1,22.3,64.0,False,True,27.976,29.661,28.889,4.028999999999996,True,7.0,87.51557692307694,9.124519045818046,83.529,138.145,5.018576923076923,45,0.9055824711850979,Normal
GAS,Toro Rosso,6,87.275,SUPERSOFT,8,1,1,22.3,64.0,False,True,28.679,29.785,28.811,4.778000000000006,True,14.0,88.63421568627452,9.108113300379443,84.767,137.371,6.1372156862745095,44,0.9068150575619792,Normal
LEC,Sauber,6,86.556,Soft,5,1,1,22.3,64.0,False,True,28.238,29.455,28.863,4.0589999999999975,True,11.0,88.2745294117647,9.088197342384111,84.504,138.357,5.777529411764706,44,0.9066562980992432,Normal
RIC,Red Bull Racing,6,85.598,SUPERSOFT,5,4,1,22.3,64.0,False,True,27.654,29.407,28.537,3.100999999999999,True,17.0,90.0095909090909,12.827770866214587,85.229,138.448,7.5125909090909095,20,0.8752615718182014,Normal
VET,Ferrari,6,86.288,Soft,5,2,1,22.3,64.0,False,True,27.599,30.03,28.659,3.790999999999997,True,4.0,86.53975,9.197702293795672,82.505,137.828,4.042749999999999,45,0.9039278560957514,Normal
HUL,Renault,6,87.977,Soft,5,2,1,22.3,64.0,False,True,28.431,30.04,29.506,5.480000000000004,True,13.0,88.43566666666666,8.830318029757855,84.059,138.181,5.938666666666668,44,0.9092147367107006,Normal
VAN,McLaren,6,86.808,SUPERSOFT,5,1,1,22.3,64.0,False,True,28.179,29.865,28.764,4.311000000000007,True,12.0,88.44017647058823,8.93932240990532,84.772,138.314,5.943176470588236,47,0.908201186978012,Normal
ERI,Sauber,6,86.881,SUPERSOFT,5,2,1,22.3,64.0,False,True,28.23,29.724,28.927,4.384,True,15.0,88.23886274509803,7.717360393345923,83.768,128.119,5.7418627450980395,45,0.9195741543285686,Normal
MAG,Haas F1 Team,6,87.155,Medium,3,2,1,22.3,64.1,False,True,28.618,29.536,29.001,4.658000000000001,True,16.0,89.73896078431372,9.746538107370808,85.692,137.918,7.241960784313726,44,0.9020305650979102,Normal
RAI,Ferrari,7,84.538,SUPERSOFT,8,1,1,22.3,64.1,False,True,27.964,28.648,27.926,2.040999999999997,True,2.0,86.84930769230769,9.802424197042454,83.515,137.567,4.3523076923076935,45,0.8985799425894968,Normal
