Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VER,Red Bull Racing,6,108.359,HYPERSOFT,8,1,1,30.0,63.8,False,True,29.149,42.037,37.173,6.4539999999999935,True,2.0,106.04414035087719,3.095453056146541,103.345,125.658,4.139140350877192,55,0.9716376709907429,Normal
BOT,Mercedes,6,108.699,HYPERSOFT,8,1,1,30.0,63.8,False,True,29.207,42.06,37.432,6.793999999999997,True,4.0,106.78705263157894,2.819239052735013,104.72,125.123,4.882052631578946,55,0.9742784925079399,Normal
RAI,Ferrari,6,108.816,HYPERSOFT,8,1,1,30.0,63.8,False,True,28.928,42.398,37.49,6.911000000000001,True,5.0,106.79471929824561,2.8221106320978113,104.715,124.271,4.889719298245613,55,0.9742547687805684,Normal
RIC,Red Bull Racing,6,108.804,HYPERSOFT,8,1,1,30.0,63.8,False,True,29.254,41.972,37.578,6.899000000000001,True,6.0,106.79677192982456,3.395077182046841,103.12,128.039,4.89177192982456,55,0.9691893982230935,Normal
PER,Racing Point,6,108.963,HYPERSOFT,8,1,1,30.0,63.8,False,True,29.302,41.992,37.669,7.057999999999993,True,16.0,109.45364285714287,5.274186160152864,105.389,129.117,7.548642857142856,50,0.954028711208701,Normal
GRO,Haas F1 Team,6,109.12,HYPERSOFT,8,1,1,30.0,63.8,False,True,29.647,42.093,37.38,7.215000000000003,True,15.0,108.95883928571428,3.4731910283132765,105.904,128.416,7.053839285714284,52,0.9691085270041597,Normal
ALO,McLaren,6,109.733,ULTRASOFT,5,1,1,30.0,63.8,False,True,29.579,42.385,37.769,7.828000000000003,True,7.0,107.60368421052631,3.374050952055656,103.164,127.447,5.698684210526316,55,0.9695970462263203,Normal
SAI,Renault,6,110.337,ULTRASOFT,5,1,1,30.0,63.8,False,True,29.514,42.782,38.041,8.432000000000002,True,8.0,108.05371428571428,3.160885662504825,105.211,126.917,6.148714285714285,54,0.9715785008085582,Normal
HUL,Renault,6,110.904,HYPERSOFT,8,1,1,30.0,63.8,False,True,29.545,43.292,38.067,8.998999999999995,True,10.0,108.54183928571429,3.17228234314198,106.093,127.551,6.636839285714285,54,0.9716035690305909,Normal
GAS,Toro Rosso,6,110.994,HYPERSOFT,5,1,1,30.0,63.8,False,True,29.734,42.723,38.537,9.088999999999999,True,13.0,108.94708928571428,3.3634377990750313,106.063,125.254,7.042089285714285,52,0.9700523371550398,Normal
LEC,Sauber,6,111.002,ULTRASOFT,5,1,1,30.0,63.8,False,True,29.644,42.832,38.526,9.096999999999994,True,9.0,108.28051785714285,2.9728195370179042,105.203,125.53,6.375517857142856,54,0.9732788282432779,Normal
ERI,Sauber,6,110.943,ULTRASOFT,5,1,1,30.0,63.8,False,True,29.746,42.755,38.442,9.037999999999997,True,11.0,108.76155357142856,3.031554560225394,105.169,125.409,6.85655357142857,53,0.9728824557176167,Normal
MAG,Haas F1 Team,6,110.974,ULTRASOFT,5,1,1,30.0,63.8,False,True,29.765,42.925,38.284,9.069000000000003,True,18.0,109.89536363636364,4.782731577958495,101.905,127.022,7.990363636363635,47,0.9582942882943771,Normal
HAR,Toro Rosso,6,111.15,HYPERSOFT,5,1,1,30.0,63.8,False,True,30.185,42.746,38.219,9.245000000000005,True,17.0,109.60730357142857,4.3240277264254585,104.889,127.12,7.702303571428571,49,0.9620470710105106,Normal
VAN,McLaren,6,111.187,ULTRASOFT,5,1,1,30.0,63.8,False,True,30.1,42.821,38.266,9.281999999999996,True,12.0,109.45484210526317,6.247945167325788,105.555,149.971,7.549842105263157,54,0.9460000461993539,Normal
STR,Williams,6,111.38,Soft,5,1,1,30.0,63.8,False,True,30.228,42.613,38.539,9.474999999999994,True,14.0,109.61347368421052,6.0097040428236435,106.033,147.976,7.708473684210525,54,0.9480233620891177,Normal
SIR,Williams,6,111.332,Soft,3,2,1,30.0,63.8,False,True,30.239,42.89,38.203,9.426999999999992,True,19.0,111.56807142857143,6.058613684385513,105.902,144.95,9.663071428571428,43,0.9484928638551071,Normal
HAM,Mercedes,7,107.519,HYPERSOFT,8,1,1,30.0,64.3,False,True,28.917,41.824,36.778,5.614000000000004,True,1.0,105.91582456140351,3.3022061084913172,102.913,127.051,4.010824561403508,55,0.9697650096029286,Normal
VET,Ferrari,7,107.397,HYPERSOFT,9,1,1,30.1,63.2,False,True,28.592,42.119,36.686,5.492000000000004,True,3.0,106.60156140350877,2.619846103833093,104.669,123.072,4.696561403508771,55,0.9760134376252476,Normal
VER,Red Bull Racing,7,107.717,HYPERSOFT,9,1,1,30.1,63.2,False,True,28.743,41.758,37.216,5.811999999999998,True,2.0,106.04414035087719,3.095453056146541,103.345,125.658,4.139140350877192,55,0.9716376709907429,Normal
BOT,Mercedes,7,107.909,HYPERSOFT,9,1,1,30.1,63.2,False,True,29.239,41.731,36.939,6.004000000000005,True,4.0,106.78705263157894,2.819239052735013,104.72,125.123,4.882052631578946,55,0.9742784925079399,Normal
RAI,Ferrari,7,107.999,HYPERSOFT,9,1,1,30.1,63.2,False,True,28.745,42.194,37.06,6.093999999999994,True,5.0,106.79471929824561,2.8221106320978113,104.715,124.271,4.889719298245613,55,0.9742547687805684,Normal
RIC,Red Bull Racing,7,108.095,HYPERSOFT,9,1,1,30.1,63.2,False,True,28.965,41.776,37.354,6.189999999999998,True,6.0,106.79677192982456,3.395077182046841,103.12,128.039,4.89177192982456,55,0.9691893982230935,Normal
PER,Racing Point,7,108.388,HYPERSOFT,9,1,1,30.1,63.2,False,True,29.305,41.869,37.214,6.483000000000004,True,16.0,109.45364285714287,5.274186160152864,105.389,129.117,7.548642857142856,50,0.954028711208701,Normal
GRO,Haas F1 Team,7,108.934,HYPERSOFT,9,1,1,30.1,63.2,False,True,29.392,42.214,37.328,7.028999999999996,True,15.0,108.95883928571428,3.4731910283132765,105.904,128.416,7.053839285714284,52,0.9691085270041597,Normal
ALO,McLaren,7,109.194,ULTRASOFT,6,1,1,30.1,63.2,False,True,29.467,42.208,37.519,7.2890000000000015,True,7.0,107.60368421052631,3.374050952055656,103.164,127.447,5.698684210526316,55,0.9695970462263203,Normal
SAI,Renault,7,109.504,ULTRASOFT,6,1,1,30.1,63.2,False,True,29.524,42.15,37.83,7.599000000000004,True,8.0,108.05371428571428,3.160885662504825,105.211,126.917,6.148714285714285,54,0.9715785008085582,Normal
HUL,Renault,7,110.054,HYPERSOFT,9,1,1,30.1,63.2,False,True,29.527,42.696,37.831,8.149000000000001,True,10.0,108.54183928571429,3.17228234314198,106.093,127.551,6.636839285714285,54,0.9716035690305909,Normal
GAS,Toro Rosso,7,110.018,HYPERSOFT,6,1,1,30.1,63.2,False,True,29.518,42.54,37.96,8.113,True,13.0,108.94708928571428,3.3634377990750313,106.063,125.254,7.042089285714285,52,0.9700523371550398,Normal
LEC,Sauber,7,110.03,ULTRASOFT,6,1,1,30.1,63.2,False,True,29.365,42.718,37.947,8.125,True,9.0,108.28051785714285,2.9728195370179042,105.203,125.53,6.375517857142856,54,0.9732788282432779,Normal
ERI,Sauber,7,110.033,ULTRASOFT,6,1,1,30.1,63.2,False,True,29.623,42.576,37.834,8.128,True,11.0,108.76155357142856,3.031554560225394,105.169,125.409,6.85655357142857,53,0.9728824557176167,Normal
MAG,Haas F1 Team,7,110.318,ULTRASOFT,6,1,1,30.1,63.2,False,True,29.443,42.899,37.976,8.412999999999997,True,18.0,109.89536363636364,4.782731577958495,101.905,127.022,7.990363636363635,47,0.9582942882943771,Normal
HAR,Toro Rosso,7,110.199,HYPERSOFT,6,1,1,30.1,63.2,False,True,29.624,42.59,37.985,8.293999999999997,True,17.0,109.60730357142857,4.3240277264254585,104.889,127.12,7.702303571428571,49,0.9620470710105106,Normal
VAN,McLaren,7,110.543,ULTRASOFT,6,1,1,30.1,63.2,False,True,29.893,42.764,37.886,8.638000000000005,True,12.0,109.45484210526317,6.247945167325788,105.555,149.971,7.549842105263157,54,0.9460000461993539,Normal
STR,Williams,7,111.065,Soft,6,1,1,30.1,63.2,False,True,29.78,42.945,38.34,9.159999999999997,True,14.0,109.61347368421052,6.0097040428236435,106.033,147.976,7.708473684210525,54,0.9480233620891177,Normal
SIR,Williams,7,111.603,Soft,4,2,1,30.1,63.2,False,True,29.749,43.775,38.079,9.697999999999993,True,19.0,111.56807142857143,6.058613684385513,105.902,144.95,9.663071428571428,43,0.9484928638551071,Normal
HAM,Mercedes,8,106.746,HYPERSOFT,9,1,1,30.2,63.1,False,True,28.686,41.519,36.541,4.840999999999994,True,1.0,105.91582456140351,3.3022061084913172,102.913,127.051,4.010824561403508,55,0.9697650096029286,Normal
VET,Ferrari,8,107.258,HYPERSOFT,10,1,1,30.2,63.1,False,True,28.803,41.634,36.821,5.352999999999994,True,3.0,106.60156140350877,2.619846103833093,104.669,123.072,4.696561403508771,55,0.9760134376252476,Normal
VER,Red Bull Racing,8,107.186,HYPERSOFT,10,1,1,30.2,63.1,False,True,28.932,41.407,36.847,5.281000000000006,True,2.0,106.04414035087719,3.095453056146541,103.345,125.658,4.139140350877192,55,0.9716376709907429,Normal
BOT,Mercedes,8,107.399,HYPERSOFT,10,1,1,30.2,63.1,False,True,29.002,41.611,36.786,5.494,True,4.0,106.78705263157894,2.819239052735013,104.72,125.123,4.882052631578946,55,0.9742784925079399,Normal
