Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
SAI,Renault,7,77.038,HYPERSOFT,9,1,1,20.6,27.3,False,True,21.727,24.735,30.576,3.203000000000003,True,8.0,79.06833823529412,10.06189523201315,75.666,128.343,5.233338235294124,63,0.8871101887587467,Normal
LEC,Sauber,7,77.924,ULTRASOFT,6,1,1,20.6,27.3,False,True,21.674,25.28,30.97,4.089000000000013,True,10.0,79.19442647058823,9.896275425280981,75.351,128.743,5.359426470588241,63,0.8889190991350824,Normal
ALO,McLaren,7,77.454,ULTRASOFT,6,1,1,20.6,27.3,False,True,21.64,24.918,30.896,3.6189999999999998,True,18.0,81.0662564102564,12.345030972905551,76.18,128.423,7.2312564102564165,34,0.8678421921082439,Normal
MAG,Haas F1 Team,7,78.164,ULTRASOFT,6,1,1,20.6,27.3,False,True,21.894,25.072,31.198,4.329000000000008,True,13.0,79.29816176470588,9.78722933612568,75.401,127.568,5.463161764705889,63,0.890136539614582,Normal
GAS,Toro Rosso,7,77.873,HYPERSOFT,6,1,1,20.6,27.3,False,True,21.946,25.013,30.914,4.038000000000011,True,11.0,79.11011764705883,9.26709048598884,75.699,125.067,5.275117647058829,63,0.8951416243876172,Normal
PER,Force India,7,77.419,HYPERSOFT,9,1,1,20.6,27.3,False,True,21.715,24.931,30.773,3.584000000000003,True,14.0,79.33198529411764,10.256491794232268,75.1,129.605,5.496985294117653,61,0.88551550235509,Normal
GRO,Haas F1 Team,7,78.727,ULTRASOFT,6,1,1,20.6,27.3,False,True,22.17,25.579,30.978,4.89200000000001,True,12.0,79.1051911764706,9.32588351103602,75.47,125.262,5.270191176470596,63,0.8945406516431994,Normal
SIR,Williams,7,79.888,SUPERSOFT,6,1,1,20.6,27.3,False,True,22.181,25.694,32.013,6.0530000000000115,True,17.0,78.87372307692308,5.485842268135801,75.924,116.999,5.038723076923085,62,0.9349707143973909,Normal
ERI,Sauber,7,79.23,SUPERSOFT,6,2,1,20.6,27.3,False,True,22.406,25.381,31.443,5.39500000000001,True,15.0,79.53461194029852,7.917470588123119,76.403,122.714,5.699611940298514,64,0.9094650423499068,Normal
VAN,McLaren,7,79.201,SUPERSOFT,6,2,1,20.6,27.3,False,True,22.365,25.525,31.311,5.366,True,16.0,79.35735820895523,7.207120840469938,75.765,113.815,5.5223582089552306,62,0.9167427457588588,Normal
