Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VAN,McLaren,6,97.755,SUPERSOFT,5,1,21,28.2,44.9,False,True,31.217,42.393,24.145,4.015000000000001,False,8.0,98.69531481481481,6.233486864021406,95.131,127.012,4.955314814814819,42,0.9405931759032118,Outlier
STR,Williams,6,99.953,Soft,5,1,21,28.2,44.9,False,True,31.668,43.499,24.786,6.213000000000008,False,14.0,99.06545283018868,5.737350666955684,95.266,127.78,5.325452830188684,43,0.9452557519884284,Outlier
PER,Force India,6,99.659,Soft,5,1,21,28.2,44.9,False,True,31.26,43.38,25.019,5.919000000000011,False,16.0,99.0051111111111,6.172101879429971,95.075,127.478,5.265111111111116,42,0.9413171189468098,Outlier
SIR,Williams,6,99.266,Soft,5,1,21,28.2,44.9,False,True,31.568,42.955,24.743,5.5260000000000105,False,15.0,99.53920754716982,6.373817656145188,94.563,127.036,5.799207547169817,41,0.9398202662617771,Outlier
LEC,Sauber,6,96.615,Medium,3,2,1,28.2,44.9,False,True,30.757,41.904,23.954,2.875,True,12.0,99.11660377358491,6.842146970572067,95.058,128.581,5.376603773584911,43,0.9354263152168263,Normal
VET,Ferrari,7,95.521,SUPERSOFT,8,1,1,28.2,44.9,False,True,30.444,41.369,23.708,1.781000000000006,True,1.0,96.9186,6.08425066629986,94.453,130.679,3.1786000000000056,44,0.9409312399905212,Normal
BOT,Mercedes,7,95.756,SUPERSOFT,9,1,1,28.2,44.9,False,True,30.375,41.711,23.67,2.0160000000000053,True,2.0,96.9056,6.0962790612465,93.74,129.303,3.1656000000000044,44,0.9408139043985638,Normal
RAI,Ferrari,7,95.804,SUPERSOFT,9,1,1,28.2,44.9,False,True,30.52,41.472,23.812,2.064000000000007,True,18.0,98.17887878787879,7.4989047106793185,94.337,128.006,4.438878787878792,23,0.9290399130032696,Normal
GAS,Toro Rosso,7,96.862,SUPERSOFT,9,1,1,28.2,44.9,False,True,30.984,42.006,23.872,3.122,True,4.0,97.94069090909092,6.591774562602629,94.863,129.434,4.200690909090914,42,0.9369404085816035,Normal
HAM,Mercedes,7,96.551,Soft,9,1,1,28.2,44.9,False,True,30.682,41.959,23.91,2.811000000000007,True,3.0,96.89345454545455,5.980021332856106,93.953,128.522,3.1534545454545517,45,0.9418701343392937,Normal
MAG,Haas F1 Team,7,97.69,SUPERSOFT,9,1,1,28.2,44.9,False,True,31.105,42.548,24.037,3.950000000000003,True,5.0,98.12835185185185,6.581526341744135,94.327,129.387,4.388351851851858,43,0.9371451246502677,Normal
HUL,Renault,7,97.722,SUPERSOFT,9,1,1,28.2,44.9,False,True,31.003,42.541,24.178,3.9819999999999993,True,6.0,98.58396296296296,6.607595240821496,94.667,128.657,4.843962962962968,41,0.9371851187143668,Normal
ALO,McLaren,7,97.653,Soft,6,1,1,28.2,44.9,False,True,31.034,42.409,24.21,3.913000000000011,True,7.0,98.59077358490565,6.631613600606595,94.168,128.668,4.850773584905665,40,0.9369752599424043,Normal
OCO,Force India,7,97.666,SUPERSOFT,9,1,1,28.2,44.9,False,True,30.95,42.564,24.152,3.926000000000002,True,10.0,98.972,6.358850591589158,95.043,129.505,5.232000000000006,40,0.9396297423226456,Normal
HAR,Toro Rosso,7,97.895,SUPERSOFT,6,1,1,28.2,44.9,False,True,30.905,42.72,24.27,4.155000000000001,True,17.0,99.0653396226415,7.277120314708707,94.689,130.979,5.325339622641515,39,0.9315690052778928,Normal
SAI,Renault,7,97.921,SUPERSOFT,9,1,1,28.2,44.9,False,True,30.763,42.831,24.327,4.181000000000012,True,11.0,99.03284905660378,6.259112936032452,95.535,127.23,5.292849056603778,41,0.9405546936577154,Normal
ERI,Sauber,7,97.864,Soft,6,1,1,28.2,44.9,False,True,30.927,42.538,24.399,4.124000000000009,True,9.0,98.77909433962265,5.755290152627308,95.093,126.985,5.039094339622646,41,0.9449435687541261,Normal
VAN,McLaren,7,98.06,SUPERSOFT,6,1,1,28.2,44.9,False,True,31.372,42.477,24.211,4.320000000000007,True,8.0,98.69531481481481,6.233486864021406,95.131,127.012,4.955314814814819,42,0.9405931759032118,Normal
GRO,Haas F1 Team,7,99.892,SUPERSOFT,6,1,1,28.2,44.9,False,True,32.211,43.336,24.345,6.152000000000001,True,13.0,99.1808679245283,6.868569944200498,94.053,127.783,5.440867924528306,36,0.9352323776321887,Normal
PER,Force India,7,97.067,Soft,6,1,1,28.2,44.9,False,True,30.584,42.375,24.108,3.326999999999998,True,16.0,99.0051111111111,6.172101879429971,95.075,127.478,5.265111111111116,42,0.9413171189468098,Normal
STR,Williams,7,98.966,Soft,6,1,1,28.2,44.9,False,True,31.558,42.951,24.457,5.225999999999999,True,14.0,99.06545283018868,5.737350666955684,95.266,127.78,5.325452830188684,43,0.9452557519884284,Normal
SIR,Williams,7,99.472,Soft,6,1,1,28.2,44.9,False,True,31.509,43.279,24.684,5.731999999999999,True,15.0,99.53920754716982,6.373817656145188,94.563,127.036,5.799207547169817,41,0.9398202662617771,Normal
LEC,Sauber,7,97.33,Medium,4,2,1,28.2,45.0,False,True,31.048,42.187,24.095,3.5900000000000034,True,12.0,99.11660377358491,6.842146970572067,95.058,128.581,5.376603773584911,43,0.9354263152168263,Normal
VET,Ferrari,8,95.695,SUPERSOFT,9,1,1,28.2,45.0,False,True,30.538,41.438,23.719,1.9549999999999983,True,1.0,96.9186,6.08425066629986,94.453,130.679,3.1786000000000056,44,0.9409312399905212,Normal
BOT,Mercedes,8,95.939,SUPERSOFT,10,1,1,28.2,45.0,False,True,30.416,41.822,23.701,2.198999999999998,True,2.0,96.9056,6.0962790612465,93.74,129.303,3.1656000000000044,44,0.9408139043985638,Normal
RAI,Ferrari,8,96.028,SUPERSOFT,10,1,1,28.2,45.0,False,True,30.51,41.699,23.819,2.288000000000011,True,18.0,98.17887878787879,7.4989047106793185,94.337,128.006,4.438878787878792,23,0.9290399130032696,Normal
HAM,Mercedes,8,95.436,Soft,10,1,1,28.2,45.0,False,True,30.214,41.649,23.573,1.6960000000000122,True,3.0,96.89345454545455,5.980021332856106,93.953,128.522,3.1534545454545517,45,0.9418701343392937,Normal
GAS,Toro Rosso,8,97.935,SUPERSOFT,10,1,1,28.2,45.0,False,True,31.552,42.413,23.97,4.195000000000007,True,4.0,97.94069090909092,6.591774562602629,94.863,129.434,4.200690909090914,42,0.9369404085816035,Normal
MAG,Haas F1 Team,8,97.6,SUPERSOFT,10,1,1,28.2,45.0,False,True,31.069,42.424,24.107,3.8599999999999994,True,5.0,98.12835185185185,6.581526341744135,94.327,129.387,4.388351851851858,43,0.9371451246502677,Normal
HUL,Renault,8,97.599,SUPERSOFT,10,1,1,28.2,45.0,False,True,30.988,42.497,24.114,3.859000000000009,True,6.0,98.58396296296296,6.607595240821496,94.667,128.657,4.843962962962968,41,0.9371851187143668,Normal
