Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
GRO,Haas F1 Team,6,80.375,ULTRASOFT,9,1,,26.9,50.1,False,True,17.682,37.725,24.968,4.829999999999998,False,6.0,83.20874242424243,10.770138255395162,76.716,133.227,7.663742424242423,28,0.8853983131368713,Outlier
PER,Force India,6,80.316,ULTRASOFT,8,1,,26.9,50.1,False,True,17.614,37.415,25.287,4.771000000000001,False,7.0,83.22607575757576,10.32636510522847,77.867,129.004,7.681075757575755,28,0.8896195009986729,Outlier
HAM,Mercedes,6,79.236,Soft,5,1,,26.9,50.1,False,True,17.589,36.744,24.903,3.6910000000000025,False,1.0,82.7240303030303,13.827674381437665,75.545,137.019,7.179030303030301,26,0.8567847721940626,Outlier
SAI,Renault,6,80.969,ULTRASOFT,8,1,,26.9,50.1,False,True,17.636,38.014,25.319,5.423999999999992,False,12.0,83.25275757575757,9.36847086128723,77.43,120.854,7.707757575757575,27,0.8988517965116923,Outlier
LEC,Sauber,6,80.466,ULTRASOFT,8,1,,26.9,50.1,False,True,17.613,37.446,25.407,4.920999999999992,False,15.0,84.3565625,10.727649549326943,77.852,129.832,8.811562499999999,22,0.8871773839408613,Outlier
ALO,McLaren,6,80.439,Soft,5,1,,26.9,50.1,False,True,17.55,37.687,25.202,4.893999999999991,False,16.0,84.741796875,10.157434137599546,77.741,128.538,9.196796874999999,19,0.8929661070040603,Outlier
OCO,Force India,6,80.254,ULTRASOFT,5,1,,26.9,50.1,False,True,17.525,37.376,25.353,4.709000000000003,False,8.0,83.2069696969697,9.377503451542045,77.941,129.098,7.661969696969696,28,0.8987140809615032,Outlier
ERI,Sauber,6,80.349,Soft,5,1,,26.9,50.1,False,True,17.543,37.371,25.435,4.804000000000002,False,9.0,83.19383333333333,9.035637168088,77.745,129.08,7.648833333333332,26,0.9020309113891231,Outlier
RIC,Red Bull Racing,6,78.983,Medium,5,1,,26.9,50.1,False,True,17.497,36.827,24.659,3.4380000000000024,False,20.0,79.76938461538461,1.1603548449305774,78.262,83.04,4.224384615384614,0,0.9856621947300401,Outlier
SIR,Williams,6,81.472,Soft,5,1,,26.9,50.1,False,True,17.63,38.326,25.516,5.9269999999999925,False,19.0,82.16412,5.592526261476661,78.934,111.495,6.619119999999998,17,0.936272333780699,Outlier
