Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VER,Red Bull Racing,6,101.329,Soft,6,1,1,21.8,38.7,False,True,27.071,40.338,33.92,3.9369999999999976,True,2.0,100.9135090909091,5.587394393310475,98.246,136.625,3.521509090909095,48,0.9475366479483587,Normal
SAI,Renault,6,103.653,SUPERSOFT,6,1,1,21.8,38.7,False,True,27.609,41.16,34.884,6.26100000000001,True,7.0,102.68187272727272,5.764659014857321,99.858,134.111,5.289872727272731,48,0.946843306814414,Normal
OCO,Racing Point,6,102.863,ULTRASOFT,9,1,1,21.8,38.7,False,True,27.396,40.816,34.651,5.471000000000004,True,19.0,102.73963636363636,5.68969135192188,99.992,135.171,5.347636363636368,49,0.9475262692133665,Normal
VET,Ferrari,6,101.274,SUPERSOFT,9,1,1,21.8,38.7,False,True,27.174,40.244,33.856,3.882000000000005,True,4.0,101.15578181818182,5.578656969302271,98.28,133.749,3.7637818181818217,48,0.9477332992736321,Normal
PER,Racing Point,6,104.215,ULTRASOFT,9,1,1,21.8,38.7,False,True,28.466,40.976,34.773,6.8230000000000075,True,8.0,102.80659259259258,5.687050946878968,99.569,133.577,5.414592592592597,48,0.9475817129801716,Normal
MAG,Haas F1 Team,6,102.512,SUPERSOFT,6,1,1,21.8,38.7,False,True,27.337,40.887,34.288,5.1200000000000045,True,20.0,102.71732727272727,5.511580925498279,98.963,134.061,5.325327272727278,49,0.9490747803220597,Normal
SIR,Williams,6,103.636,SUPERSOFT,6,1,1,21.8,38.7,False,True,27.6,41.133,34.903,6.244,True,13.0,104.0242962962963,6.628824915443815,100.522,146.989,6.632296296296301,48,0.940093647220676,Normal
HAR,Toro Rosso,6,103.811,SUPERSOFT,6,1,1,21.8,38.7,False,True,27.609,41.257,34.945,6.419000000000011,True,9.0,103.3045185185185,5.589782031531107,99.915,135.503,5.912518518518522,48,0.9486678182118268,Normal
VAN,McLaren,6,104.014,SUPERSOFT,6,1,1,21.8,38.7,False,True,27.861,41.282,34.871,6.622,True,11.0,103.34201851851851,6.689569996307657,99.24,145.522,5.950018518518523,48,0.9392031862249605,Normal
ERI,Sauber,6,104.429,Soft,6,1,1,21.8,38.7,False,True,28.036,41.295,35.098,7.037000000000006,True,10.0,103.2805925925926,5.415837190351722,100.098,133.559,5.888592592592597,48,0.9501746542994411,Normal
GAS,Toro Rosso,6,103.928,SUPERSOFT,6,1,1,21.8,38.7,False,True,27.631,41.239,35.058,6.536000000000001,True,12.0,103.7587037037037,6.638231361489694,99.646,145.175,6.366703703703708,48,0.9398694233896115,Normal
LEC,Sauber,6,103.198,Soft,2,3,1,21.8,38.7,False,True,27.411,41.089,34.698,5.805999999999997,True,15.0,105.86550000000001,7.848246321796116,101.982,133.101,8.473500000000005,24,0.9309824310986419,Normal
STR,Williams,6,117.742,Soft,7,3,1,21.8,38.7,False,True,42.169,41.036,34.537,20.35000000000001,False,14.0,104.70890384615385,7.4354806911335825,100.433,138.96,7.316903846153849,43,0.933697253573483,Outlier
RAI,Ferrari,7,100.534,ULTRASOFT,10,1,1,21.7,38.3,False,True,26.822,40.203,33.509,3.14200000000001,True,1.0,101.07734545454545,5.971262271847711,98.482,138.251,3.685345454545459,48,0.9442191505459863,Normal
HAM,Mercedes,7,100.972,SUPERSOFT,12,1,1,21.7,38.3,False,True,26.805,40.241,33.926,3.5799999999999983,True,3.0,101.08523636363637,6.2369717455034825,97.392,135.391,3.6932363636363674,48,0.9418855439578648,Normal
BOT,Mercedes,7,100.92,SUPERSOFT,10,1,1,21.7,38.3,False,True,27.003,40.256,33.661,3.528000000000006,True,5.0,101.46998181818182,5.769455964758975,98.47,137.376,4.077981818181823,48,0.9462002404708918,Normal
RIC,Red Bull Racing,7,101.17,SUPERSOFT,10,1,1,21.7,38.3,False,True,26.933,40.563,33.674,3.778000000000006,True,16.0,101.31371428571428,0.2520923866929923,100.933,101.683,3.9217142857142915,6,0.9975179403880865,Normal
VER,Red Bull Racing,7,100.575,Soft,7,1,1,21.7,38.3,False,True,27.02,39.957,33.598,3.183000000000007,True,2.0,100.9135090909091,5.587394393310475,98.246,136.625,3.521509090909095,48,0.9475366479483587,Normal
HUL,Renault,7,103.407,ULTRASOFT,10,1,1,21.7,38.3,False,True,27.483,41.163,34.761,6.015000000000001,True,6.0,102.55483636363635,5.707852760836942,99.548,136.077,5.162836363636368,48,0.9472777481605464,Normal
SAI,Renault,7,102.882,SUPERSOFT,7,1,1,21.7,38.3,False,True,27.588,40.8,34.494,5.490000000000009,True,7.0,102.68187272727272,5.764659014857321,99.858,134.111,5.289872727272731,48,0.946843306814414,Normal
VET,Ferrari,7,101.253,SUPERSOFT,10,1,1,21.7,38.3,False,True,27.251,40.158,33.844,3.861000000000004,True,4.0,101.15578181818182,5.578656969302271,98.28,133.749,3.7637818181818217,48,0.9477332992736321,Normal
OCO,Racing Point,7,103.761,ULTRASOFT,10,1,1,21.7,38.3,False,True,27.318,41.358,35.085,6.369,True,19.0,102.73963636363636,5.68969135192188,99.992,135.171,5.347636363636368,49,0.9475262692133665,Normal
PER,Racing Point,7,102.991,ULTRASOFT,10,1,1,21.7,38.3,False,True,27.537,40.791,34.663,5.599000000000004,True,8.0,102.80659259259258,5.687050946878968,99.569,133.577,5.414592592592597,48,0.9475817129801716,Normal
