Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,GrandPrix
GAS,41.0,0 days 00:01:26.346000,0 days 00:00:28.298000,0 days 00:00:29.528000,0 days 00:00:28.520000,MEDIUM,10.0,3.0,,,1,True,86.346,28.298,29.528,28.52,italian_grand_prix
GAS,42.0,0 days 00:01:26.425000,0 days 00:00:28.346000,0 days 00:00:29.611000,0 days 00:00:28.468000,MEDIUM,11.0,3.0,,,1,True,86.425,28.346,29.611,28.468,italian_grand_prix
GAS,43.0,0 days 00:01:25.921000,0 days 00:00:28.119000,0 days 00:00:29.491000,0 days 00:00:28.311000,MEDIUM,12.0,3.0,,,1,True,85.921,28.119,29.491,28.311,italian_grand_prix
GAS,44.0,0 days 00:01:25.758000,0 days 00:00:28.058000,0 days 00:00:29.469000,0 days 00:00:28.231000,MEDIUM,13.0,3.0,,,1,True,85.758,28.058,29.469,28.231,italian_grand_prix
GAS,45.0,0 days 00:01:26.297000,0 days 00:00:28.079000,0 days 00:00:29.770000,0 days 00:00:28.448000,MEDIUM,14.0,3.0,,,1,True,86.297,28.079,29.77,28.448,italian_grand_prix
GAS,46.0,0 days 00:01:26.292000,0 days 00:00:28.121000,0 days 00:00:29.695000,0 days 00:00:28.476000,MEDIUM,15.0,3.0,,,1,True,86.292,28.121,29.695,28.476,italian_grand_prix
GAS,47.0,0 days 00:01:26.144000,0 days 00:00:27.984000,0 days 00:00:29.639000,0 days 00:00:28.521000,MEDIUM,16.0,3.0,,,1,True,86.144,27.984,29.639,28.521,italian_grand_prix
GAS,48.0,0 days 00:01:26.288000,0 days 00:00:28.078000,0 days 00:00:29.805000,0 days 00:00:28.405000,MEDIUM,17.0,3.0,,,1,True,86.288,28.078,29.805,28.405,italian_grand_prix
GAS,49.0,0 days 00:01:27.913000,0 days 00:00:28.050000,0 days 00:00:30.784000,0 days 00:00:29.079000,MEDIUM,18.0,3.0,,,1,True,87.913,28.05,30.784,29.079,italian_grand_prix
GAS,50.0,0 days 00:01:27.375000,0 days 00:00:28.252000,0 days 00:00:30.016000,0 days 00:00:29.107000,MEDIUM,19.0,3.0,,,1,True,87.375,28.252,30.016,29.107,italian_grand_prix
PER,2.0,0 days 00:01:26.881000,0 days 00:00:28.473000,0 days 00:00:29.887000,0 days 00:00:28.521000,MEDIUM,2.0,1.0,,,1,True,86.881,28.473,29.887,28.521,italian_grand_prix
PER,3.0,0 days 00:01:26.143000,0 days 00:00:28.372000,0 days 00:00:29.462000,0 days 00:00:28.309000,MEDIUM,3.0,1.0,,,1,True,86.143,28.372,29.462,28.309,italian_grand_prix
PER,4.0,0 days 00:01:26.019000,0 days 00:00:28.308000,0 days 00:00:29.522000,0 days 00:00:28.189000,MEDIUM,4.0,1.0,,,1,True,86.019,28.308,29.522,28.189,italian_grand_prix
PER,5.0,0 days 00:01:26.354000,0 days 00:00:28.330000,0 days 00:00:29.673000,0 days 00:00:28.351000,MEDIUM,5.0,1.0,,,1,True,86.354,28.33,29.673,28.351,italian_grand_prix
PER,6.0,0 days 00:01:26.465000,0 days 00:00:28.327000,0 days 00:00:29.863000,0 days 00:00:28.275000,MEDIUM,6.0,1.0,,,1,True,86.465,28.327,29.863,28.275,italian_grand_prix
