Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeSeconds
PIA,26.0,0 days 00:01:26.287000,HARD,8.0,2.0,,,1,True,86.287
PIA,27.0,0 days 00:01:26.248000,HARD,9.0,2.0,,,1,True,86.248
PIA,28.0,0 days 00:01:26.611000,HARD,10.0,2.0,,,1,True,86.611
PIA,29.0,0 days 00:01:26.132000,HARD,11.0,2.0,,,1,True,86.132
PIA,30.0,0 days 00:01:27.074000,HARD,12.0,2.0,,,1,True,87.074
PIA,31.0,0 days 00:01:26.860000,HARD,13.0,2.0,,,1,True,86.86
PIA,32.0,0 days 00:01:26.746000,HARD,14.0,2.0,,,1,True,86.746
PIA,33.0,0 days 00:01:26.445000,HARD,15.0,2.0,,,1,True,86.445
PIA,34.0,0 days 00:01:26.717000,HARD,16.0,2.0,,,1,True,86.717
PIA,35.0,0 days 00:01:26.277000,HARD,17.0,2.0,,,1,True,86.277
PIA,36.0,0 days 00:01:26.639000,HARD,18.0,2.0,,,1,True,86.639
PIA,37.0,0 days 00:01:26.806000,HARD,19.0,2.0,,,1,True,86.806
PIA,38.0,0 days 00:01:27.146000,HARD,20.0,2.0,,,1,True,87.146
PIA,39.0,0 days 00:01:27.166000,HARD,21.0,2.0,,,1,True,87.166
PIA,40.0,0 days 00:01:26.853000,HARD,22.0,2.0,,,1,True,86.853
PIA,41.0,0 days 00:01:34.520000,HARD,23.0,2.0,0 days 02:22:20.779000,,1,False,94.52
PIA,42.0,0 days 00:01:53.593000,MEDIUM,4.0,3.0,,0 days 02:22:52.576000,1,False,113.593
PIA,43.0,0 days 00:01:25.072000,MEDIUM,5.0,3.0,,,1,True,85.072
PIA,44.0,0 days 00:01:25.690000,MEDIUM,6.0,3.0,,,1,True,85.69
PIA,45.0,0 days 00:01:26.139000,MEDIUM,7.0,3.0,,,1,True,86.139
PIA,46.0,0 days 00:01:25.732000,MEDIUM,8.0,3.0,,,1,True,85.732
PIA,47.0,0 days 00:01:26.614000,MEDIUM,9.0,3.0,,,1,True,86.614
PIA,48.0,0 days 00:01:26.067000,MEDIUM,10.0,3.0,,,1,True,86.067
PIA,49.0,0 days 00:01:25.841000,MEDIUM,11.0,3.0,,,1,True,85.841
PIA,50.0,0 days 00:01:25.593000,MEDIUM,12.0,3.0,,,1,True,85.593
